filename,width,height,class,xmin,ymin,xmax,ymax
0_metal_391.jpg,1062,751,complete,353,150,709,600
0_factory_115.jpg,4032,3024,complete,1152,605,2880,2419
0_factory_164.jpg,2448,2448,complete,642,490,1805,1958
0_wood_488.jpg,2560,1600,complete,900,320,1660,1280
0_factory_11.jpg,2448,2448,complete,662,490,1786,1958
0_wood_525.jpg,2560,1600,complete,900,320,1660,1280
0_factory_128.jpg,2448,2448,complete,642,490,1805,1958
0_wood_516.jpg,1920,1147,complete,687,229,1232,916
0_wood_503.jpg,1920,1080,complete,703,216,1216,864
0_factory_216.jpg,2448,2448,complete,642,490,1805,1958
0_factory_174.jpg,2448,2448,complete,642,490,1805,1958
0_concrete_325.jpg,3008,3008,complete,789,602,2218,2406
0_factory_16.jpg,2448,2448,complete,662,490,1786,1958
0_factory_189.jpg,2448,2448,complete,642,490,1805,1958
0_wood_479.jpg,1920,1080,complete,703,216,1216,864
0_concrete_246.jpg,1920,1080,complete,712,216,1208,864
0_concrete_315.jpg,1300,866,complete,444,173,855,692
0_wood_512.jpg,3600,3600,complete,944,720,2655,2880
0_factory_77.jpg,2448,2448,complete,524,490,1923,1958
0_factory_13.jpg,2448,2448,complete,662,490,1786,1958
0_factory_80.jpg,2448,2448,complete,524,490,1923,1958
0_factory_68.jpg,2448,2448,complete,524,490,1923,1958
0_wood_476.jpg,1401,981,complete,420,196,980,784
0_wood_519.jpg,1024,683,complete,350,136,674,545
0_factory_180.jpg,4032,3024,complete,1297,605,2734,2419
0_concrete_316.jpg,1246,765,complete,441,153,804,612
0_concrete_314.jpg,1680,1050,complete,590,210,1089,840
0_factory_127.jpg,2448,2448,complete,642,490,1805,1958
0_metal_373.jpg,1920,1080,complete,651,216,1268,864
0_wood_477.jpg,2048,1536,complete,585,307,1462,1228
0_factory_114.jpg,2448,2448,complete,524,490,1923,1958
0_metal_345.jpg,3000,2000,complete,1041,400,1959,1600
0_factory_152.jpg,2448,2448,complete,642,490,1805,1958
0_metal_359.jpg,3000,2000,complete,1041,400,1959,1600
0_factory_146.jpg,2448,2448,complete,642,490,1805,1958
0_wood_489.jpg,1920,1200,complete,675,240,1245,960
0_factory_233.jpg,2448,2448,complete,642,490,1805,1958
0_metal_384.jpg,852,480,complete,312,96,540,384
0_factory_221.jpg,3264,2448,complete,1050,490,2213,1958
0_factory_145.jpg,3024,4032,complete,553,806,2470,3225
0_metal_362.jpg,852,480,complete,289,96,563,384
0_metal_351.jpg,1920,1080,complete,712,216,1208,864
0_factory_158.jpg,2448,3264,complete,448,653,1999,2611
0_wood_437.jpg,3600,3600,complete,973,720,2626,2880
0_concrete_328.jpg,1600,885,complete,590,177,1010,708
0_concrete_323.jpg,1920,1200,complete,675,240,1245,960
0_wood_518.jpg,1820,1214,complete,622,243,1198,971
0_metal_411.jpg,3000,2000,complete,1025,400,1975,1600
0_metal_348.jpg,1906,1191,complete,680,238,1226,952
0_concrete_282.jpg,2560,1600,complete,823,320,1737,1280
0_factory_21.jpg,4032,3024,complete,1322,605,2710,2419
0_metal_346.jpg,1920,1080,complete,712,216,1208,864
0_factory_237.jpg,2448,2448,complete,642,490,1805,1958
0_wood_514.jpg,1920,1200,complete,675,240,1245,960
0_wood_434.jpg,3600,3600,complete,973,720,2626,2880
0_concrete_303.jpg,1600,885,complete,590,177,1010,708
0_factory_25.jpg,3024,4032,complete,586,806,2438,3225
0_factory_230.jpg,3264,2448,complete,1050,490,2213,1958
0_factory_99.jpg,2448,2448,complete,524,490,1923,1958
0_wood_454.jpg,1920,1080,complete,651,216,1268,864
0_concrete_257.jpg,2560,1600,complete,912,320,1647,1280
0_wood_445.jpg,2560,1600,complete,912,320,1647,1280
0_factory_65.jpg,2448,2448,complete,524,490,1923,1958
0_concrete_338.jpg,1920,1080,complete,703,216,1216,864
0_metal_370.jpg,1906,1191,complete,613,238,1293,952
0_factory_24.jpg,2448,3264,complete,474,653,1973,2611
0_wood_436.jpg,1920,1200,complete,684,240,1235,960
0_concrete_330.jpg,1998,1375,complete,672,275,1325,1100
0_wood_459.jpg,3600,3600,complete,771,720,2829,2880
0_wood_486.jpg,1920,1200,complete,675,240,1245,960
0_wood_527.jpg,2048,1536,complete,659,307,1388,1228
0_factory_92.jpg,2448,2448,complete,524,490,1923,1958
0_factory_117.jpg,2448,2448,complete,524,490,1923,1958
0_metal_413.jpg,1062,751,complete,353,150,709,600
0_wood_458.jpg,1920,1080,complete,651,216,1268,864
0_factory_192.jpg,2448,2448,complete,642,490,1805,1958
0_concrete_321.jpg,1920,1080,complete,703,216,1216,864
0_concrete_266.jpg,1246,765,complete,404,153,841,612
0_factory_70.jpg,3264,2448,complete,932,490,2331,1958
0_concrete_285.jpg,1000,667,complete,309,133,690,533
0_wood_500.jpg,2560,1600,complete,900,320,1660,1280
0_factory_126.jpg,2448,2448,complete,642,490,1805,1958
0_factory_107.jpg,2448,2448,complete,524,490,1923,1958
0_factory_213.jpg,2448,3264,complete,448,653,1999,2611
0_factory_239.jpg,2448,2448,complete,642,490,1805,1958
0_factory_45.jpg,2448,2448,complete,662,490,1786,1958
0_wood_440.jpg,728,485,complete,253,97,475,388
0_factory_130.jpg,3264,2448,complete,1050,490,2213,1958
0_wood_432.jpg,1920,1080,complete,712,216,1208,864
0_factory_136.jpg,2448,2448,complete,642,490,1805,1958
0_factory_156.jpg,2448,2448,complete,642,490,1805,1958
0_factory_109.jpg,4032,3024,complete,1152,605,2880,2419
0_factory_167.jpg,2448,2448,complete,642,490,1805,1958
0_factory_226.jpg,2448,2448,complete,642,490,1805,1958
0_factory_153.jpg,2448,3264,complete,448,653,1999,2611
0_concrete_305.jpg,1998,1375,complete,672,275,1325,1100
0_wood_470.jpg,2560,1600,complete,823,320,1737,1280
0_factory_57.jpg,2448,2448,complete,662,490,1786,1958
0_factory_131.jpg,2448,2448,complete,642,490,1805,1958
0_metal_358.jpg,3888,2592,complete,1349,518,2539,2073
0_factory_58.jpg,2448,2448,complete,662,490,1786,1958
0_concrete_302.jpg,1680,1050,complete,590,210,1089,840
0_factory_106.jpg,2448,2448,complete,524,490,1923,1958
0_metal_353.jpg,1280,720,complete,475,144,805,576
0_concrete_308.jpg,1000,667,complete,341,133,658,533
0_wood_492.jpg,3006,1727,complete,1092,345,1913,1381
0_metal_343.jpg,3840,2160,complete,1424,432,2416,1728
0_factory_73.jpg,2448,2448,complete,524,490,1923,1958
0_wood_468.jpg,1820,1214,complete,563,243,1256,971
0_factory_204.jpg,2448,3264,complete,448,653,1999,2611
0_factory_186.jpg,2448,2448,complete,642,490,1805,1958
0_metal_367.jpg,3000,2000,complete,928,400,2071,1600
0_factory_103.jpg,3264,2448,complete,932,490,2331,1958
0_factory_33.jpg,2448,3264,complete,474,653,1973,2611
0_concrete_271.jpg,1920,1080,complete,651,216,1268,864
0_wood_526.jpg,1401,981,complete,468,196,933,784
0_metal_341.jpg,2560,1440,complete,949,288,1610,1152
0_factory_238.jpg,2448,2448,complete,642,490,1805,1958
0_factory_194.jpg,2448,2448,complete,642,490,1805,1958
0_metal_424.jpg,3888,2592,complete,1328,518,2560,2073
0_concrete_337.jpg,1000,667,complete,342,133,658,533
0_metal_381.jpg,3000,2000,complete,928,400,2071,1600
0_factory_125.jpg,2448,2448,complete,642,490,1805,1958
0_factory_35.jpg,2448,2448,complete,662,490,1786,1958
0_wood_474.jpg,1600,1200,complete,457,240,1143,960
0_concrete_339.jpg,1680,1050,complete,590,210,1089,840
0_factory_190.jpg,3264,2448,complete,1050,490,2213,1958
0_concrete_261.jpg,1000,563,complete,371,113,629,450
0_factory_69.jpg,2448,2448,complete,524,490,1923,1958
0_metal_375.jpg,1280,720,complete,434,144,845,576
0_concrete_280.jpg,1998,1375,complete,606,275,1392,1100
0_metal_352.jpg,1280,720,complete,475,144,805,576
0_factory_123.jpg,3264,2448,complete,1050,490,2213,1958
0_wood_504.jpg,1920,1080,complete,703,216,1216,864
0_factory_144.jpg,2448,3264,complete,448,653,1999,2611
0_factory_163.jpg,3264,2448,complete,1050,490,2213,1958
0_factory_219.jpg,2448,2448,complete,642,490,1805,1958
0_concrete_304.jpg,2880,1800,complete,1012,360,1867,1440
0_concrete_300.jpg,3008,3008,complete,789,602,2218,2406
0_metal_410.jpg,1300,1147,complete,377,229,922,916
0_factory_74.jpg,2448,2448,complete,524,490,1923,1958
0_factory_71.jpg,2448,2448,complete,524,490,1923,1958
0_factory_19.jpg,3024,4032,complete,586,806,2438,3225
0_concrete_307.jpg,2560,1600,complete,900,320,1660,1280
0_wood_444.jpg,1024,683,complete,355,136,668,545
0_factory_202.jpg,2448,2448,complete,642,490,1805,1958
0_wood_505.jpg,1600,1200,complete,515,240,1085,960
0_factory_47.jpg,2448,2448,complete,662,490,1786,1958
0_metal_406.jpg,852,480,complete,312,96,540,384
0_factory_82.jpg,2448,2448,complete,524,490,1923,1958
0_factory_154.jpg,4032,3024,complete,1297,605,2734,2419
0_factory_52.jpg,2448,2448,complete,662,490,1786,1958
0_factory_169.jpg,4032,3024,complete,1297,605,2734,2419
0_wood_442.jpg,3006,1727,complete,1106,345,1899,1381
0_wood_469.jpg,1024,683,complete,317,136,706,545
0_concrete_291.jpg,1246,765,complete,441,153,804,612
0_factory_182.jpg,2448,2448,complete,642,490,1805,1958
0_metal_404.jpg,512,288,complete,188,58,324,230
0_concrete_293.jpg,3104,1812,complete,1121,362,1982,1449
0_factory_86.jpg,2448,2448,complete,524,490,1923,1958
0_factory_34.jpg,4032,3024,complete,1322,605,2710,2419
0_wood_435.jpg,1920,1200,complete,684,240,1235,960
0_concrete_269.jpg,1500,987,complete,468,197,1032,789
0_concrete_326.jpg,1680,1050,complete,590,210,1089,840
0_wood_480.jpg,1600,1200,complete,515,240,1085,960
0_metal_415.jpg,1920,1080,complete,703,216,1216,864
0_factory_53.jpg,2448,2448,complete,662,490,1786,1958
0_factory_224.jpg,2448,2448,complete,642,490,1805,1958
0_factory_29.jpg,3024,4032,complete,586,806,2438,3225
0_factory_30.jpg,3024,4032,complete,586,806,2438,3225
0_concrete_267.jpg,1920,1080,complete,651,216,1268,864
0_factory_129.jpg,2448,2448,complete,642,490,1805,1958
0_factory_89.jpg,3024,4032,complete,359,806,2664,3225
0_concrete_313.jpg,1920,1080,complete,703,216,1216,864
0_factory_179.jpg,2448,2448,complete,642,490,1805,1958
0_factory_168.jpg,4032,3024,complete,1297,605,2734,2419
0_wood_506.jpg,1300,866,complete,444,173,855,692
0_metal_400.jpg,1920,1080,complete,703,216,1216,864
0_metal_405.jpg,1920,1200,complete,675,240,1245,960
0_factory_78.jpg,4032,3024,complete,1152,605,2880,2419
0_factory_5.jpg,2448,2448,complete,662,490,1786,1958
0_factory_81.jpg,4032,3024,complete,1152,605,2880,2419
0_concrete_281.jpg,1140,760,complete,353,152,787,608
0_concrete_250.jpg,3008,3008,complete,813,602,2194,2406
0_wood_521.jpg,1000,667,complete,342,133,658,533
0_metal_349.jpg,1920,1080,complete,712,216,1208,864
0_factory_88.jpg,3264,2448,complete,932,490,2331,1958
0_metal_419.jpg,1280,720,complete,469,144,811,576
0_factory_177.jpg,2448,2448,complete,642,490,1805,1958
0_wood_461.jpg,1920,1200,complete,617,240,1303,960
0_factory_172.jpg,2448,2448,complete,642,490,1805,1958
0_factory_101.jpg,3264,2448,complete,932,490,2331,1958
0_metal_421.jpg,1920,1200,complete,675,240,1245,960
0_factory_157.jpg,2448,2448,complete,642,490,1805,1958
0_metal_389.jpg,3000,2000,complete,1024,400,1975,1600
0_concrete_248.jpg,1920,1200,complete,684,240,1235,960
0_wood_482.jpg,1920,1080,complete,703,216,1216,864
0_factory_4.jpg,4032,3024,complete,1322,605,2710,2419
0_wood_475.jpg,2560,1600,complete,823,320,1737,1280
0_concrete_242.jpg,1920,1080,complete,712,216,1208,864
0_metal_357.jpg,1920,1080,complete,712,216,1208,864
0_wood_501.jpg,1401,981,complete,467,196,933,784
0_concrete_283.jpg,1000,667,complete,309,133,690,533
0_factory_119.jpg,2448,2448,complete,524,490,1923,1958
0_concrete_274.jpg,1920,1080,complete,651,216,1268,864
0_factory_217.jpg,2448,2448,complete,642,490,1805,1958
0_wood_517.jpg,3006,1727,complete,1093,345,1913,1381
0_metal_414.jpg,1906,1191,complete,670,238,1235,952
0_factory_198.jpg,4032,3024,complete,1297,605,2734,2419
0_factory_43.jpg,3264,2448,complete,1070,490,2194,1958
0_concrete_268.jpg,3104,1812,complete,1034,362,2069,1449
0_wood_452.jpg,2048,1536,complete,671,307,1376,1228
0_metal_386.jpg,1024,768,complete,330,154,694,614
0_metal_408.jpg,1024,768,complete,330,154,694,614
0_metal_393.jpg,1920,1080,complete,703,216,1216,864
0_concrete_298.jpg,1920,1200,complete,675,240,1245,960
0_factory_142.jpg,2448,2448,complete,642,490,1805,1958
0_concrete_290.jpg,1300,866,complete,444,173,855,692
0_factory_140.jpg,2448,2448,complete,642,490,1805,1958
0_factory_137.jpg,2448,2448,complete,642,490,1805,1958
0_wood_450.jpg,2560,1600,complete,912,320,1647,1280
0_concrete_309.jpg,1000,667,complete,341,133,658,533
0_metal_364.jpg,1024,768,complete,293,154,731,614
0_wood_451.jpg,1401,981,complete,475,196,925,784
0_factory_110.jpg,3264,2448,complete,932,490,2331,1958
0_factory_151.jpg,4032,3024,complete,1297,605,2734,2419
0_factory_83.jpg,2448,2448,complete,524,490,1923,1958
0_factory_87.jpg,4032,3024,complete,1152,605,2880,2419
0_metal_379.jpg,1920,1080,complete,651,216,1268,864
0_metal_350.jpg,1024,822,complete,323,164,700,657
0_wood_441.jpg,1920,1147,complete,697,229,1223,916
0_factory_234.jpg,2448,2448,complete,642,490,1805,1958
0_factory_102.jpg,4032,3024,complete,1152,605,2880,2419
0_metal_402.jpg,3888,2592,complete,1328,518,2560,2073
0_factory_15.jpg,2448,3264,complete,474,653,1973,2611
0_metal_354.jpg,1600,1000,complete,570,200,1029,800
0_metal_365.jpg,3840,2160,complete,1302,432,2537,1728
0_metal_416.jpg,1024,822,complete,317,164,707,657
0_wood_487.jpg,3600,3600,complete,944,720,2655,2880
0_concrete_331.jpg,1140,760,complete,389,152,750,608
0_metal_368.jpg,1920,1080,complete,651,216,1268,864
0_concrete_301.jpg,1680,1050,complete,590,210,1089,840
0_factory_162.jpg,4032,3024,complete,1297,605,2734,2419
0_wood_483.jpg,1920,1080,complete,703,216,1216,864
0_concrete_251.jpg,1680,1050,complete,599,210,1081,840
0_metal_355.jpg,1920,1200,complete,684,240,1235,960
0_factory_67.jpg,2448,2448,complete,524,490,1923,1958
0_factory_90.jpg,3024,4032,complete,359,806,2664,3225
0_factory_139.jpg,3024,4032,complete,553,806,2470,3225
0_factory_236.jpg,4032,3024,complete,1297,605,2734,2419
0_factory_28.jpg,3264,2448,complete,1070,490,2194,1958
0_factory_195.jpg,2448,3264,complete,448,653,1999,2611
0_factory_215.jpg,2448,2448,complete,642,490,1805,1958
0_factory_200.jpg,2448,2448,complete,642,490,1805,1958
0_concrete_276.jpg,1680,1050,complete,540,210,1140,840
0_wood_443.jpg,1820,1214,complete,631,243,1188,971
0_concrete_255.jpg,1998,1375,complete,683,275,1314,1100
0_factory_38.jpg,2448,3264,complete,474,653,1973,2611
0_factory_185.jpg,2448,2448,complete,642,490,1805,1958
0_factory_176.jpg,4032,3024,complete,1297,605,2734,2419
0_factory_173.jpg,2448,2448,complete,642,490,1805,1958
0_concrete_245.jpg,1920,1080,complete,712,216,1208,864
0_metal_371.jpg,1920,1080,complete,651,216,1268,864
1_metal_300.jpg,2560,1440,incomplete,840,288,1719,1152
1_wood_333.jpg,728,485,incomplete,230,97,497,388
1_wood_353.jpg,1920,1200,incomplete,634,240,1286,960
1_factory_119.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_258.jpg,3840,2160,incomplete,1324,432,2515,1728
1_concrete_180.jpg,1300,866,incomplete,411,173,888,692
1_factory_107.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_167.jpg,2448,2448,incomplete,476,490,1970,1958
1_metal_315.jpg,1920,1080,incomplete,630,216,1289,864
1_wood_370.jpg,2048,1536,incomplete,607,307,1441,1228
1_factory_102.jpg,4032,3024,incomplete,1194,605,2837,2419
1_factory_31.jpg,4032,3024,incomplete,1182,605,2850,2419
1_metal_264.jpg,1920,1080,incomplete,662,216,1257,864
1_wood_356.jpg,2560,1600,incomplete,845,320,1714,1280
1_metal_292.jpg,1920,1200,incomplete,634,240,1286,960
1_concrete_235.jpg,1920,1080,incomplete,630,216,1289,864
1_wood_375.jpg,1920,1080,incomplete,630,216,1289,864
1_wood_323.jpg,1600,1200,incomplete,469,240,1131,960
1_concrete_243.jpg,1600,885,incomplete,530,177,1070,708
1_concrete_209.jpg,1500,987,incomplete,482,197,1018,789
1_factory_24.jpg,2448,3264,incomplete,323,653,2123,2611
1_factory_108.jpg,4032,3024,incomplete,1194,605,2837,2419
1_factory_2.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_50.jpg,3264,2448,incomplete,957,490,2307,1958
1_factory_123.jpg,3264,2448,incomplete,885,490,2379,1958
1_concrete_183.jpg,3104,1812,incomplete,1052,362,2051,1449
1_factory_14.jpg,2448,2448,incomplete,549,490,1899,1958
1_wood_340.jpg,1920,1080,incomplete,662,216,1257,864
1_concrete_230.jpg,1300,866,incomplete,386,173,914,692
1_factory_82.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_255.jpg,852,480,incomplete,294,96,558,384
1_factory_19.jpg,3024,4032,incomplete,400,806,2624,3225
1_factory_76.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_284.jpg,1062,751,incomplete,327,150,734,600
1_wood_360.jpg,3006,1727,incomplete,1034,345,1972,1381
1_wood_338.jpg,2560,1600,incomplete,839,320,1721,1280
1_concrete_227.jpg,1000,667,incomplete,319,133,681,533
1_factory_155.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_89.jpg,3024,4032,incomplete,416,806,2607,3225
1_factory_158.jpg,2448,3264,incomplete,228,653,2220,2611
1_factory_164.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_26.jpg,2448,2448,incomplete,549,490,1899,1958
1_concrete_234.jpg,1500,987,incomplete,449,197,1051,789
1_factory_147.jpg,4032,3024,incomplete,1093,605,2939,2419
1_factory_177.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_129.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_99.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_293.jpg,1920,1080,incomplete,667,216,1253,864
1_metal_271.jpg,1920,1080,incomplete,662,216,1257,864
1_factory_62.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_81.jpg,4032,3024,incomplete,1194,605,2837,2419
1_wood_382.jpg,1920,1200,incomplete,594,240,1326,960
1_metal_296.jpg,3000,2000,incomplete,957,400,2043,1600
1_factory_103.jpg,3264,2448,incomplete,967,490,2296,1958
1_concrete_200.jpg,1000,667,incomplete,316,133,683,533
1_concrete_194.jpg,2880,1800,incomplete,943,360,1936,1440
1_concrete_226.jpg,1000,563,incomplete,347,113,652,450
1_metal_266.jpg,1920,1080,incomplete,662,216,1257,864
1_concrete_201.jpg,1000,563,incomplete,345,113,654,450
1_factory_135.jpg,2448,3264,incomplete,228,653,2220,2611
1_factory_22.jpg,2448,2448,incomplete,549,490,1899,1958
1_concrete_205.jpg,1300,866,incomplete,415,173,885,692
1_factory_9.jpg,2448,2448,incomplete,549,490,1899,1958
1_metal_256.jpg,2560,1440,incomplete,883,288,1677,1152
1_metal_283.jpg,1920,1080,incomplete,667,216,1253,864
1_factory_71.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_305.jpg,1920,1080,incomplete,630,216,1289,864
1_wood_347.jpg,1920,1080,incomplete,667,216,1253,864
1_factory_43.jpg,3264,2448,incomplete,957,490,2307,1958
1_metal_317.jpg,3888,2592,incomplete,1153,518,2735,2073
1_factory_156.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_181.jpg,1246,765,incomplete,412,153,834,612
1_concrete_228.jpg,1920,1080,incomplete,667,216,1253,864
1_wood_368.jpg,2560,1600,incomplete,845,320,1714,1280
1_factory_143.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_16.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_25.jpg,3024,4032,incomplete,400,806,2624,3225
1_factory_118.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_130.jpg,3264,2448,incomplete,885,490,2379,1958
1_factory_174.jpg,2448,2448,incomplete,476,490,1970,1958
1_wood_344.jpg,1401,981,incomplete,430,196,970,784
1_concrete_188.jpg,1920,1200,incomplete,629,240,1291,960
1_factory_106.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_141.jpg,4032,3024,incomplete,1093,605,2939,2419
1_wood_383.jpg,728,485,incomplete,216,97,512,388
1_factory_66.jpg,2448,2448,incomplete,559,490,1888,1958
1_concrete_220.jpg,1998,1375,incomplete,625,275,1372,1100
1_metal_319.jpg,512,288,incomplete,168,58,343,230
1_factory_0.jpg,4032,3024,incomplete,1182,605,2850,2419
1_wood_328.jpg,1920,1200,incomplete,629,240,1291,960
1_wood_334.jpg,1920,1147,incomplete,644,229,1276,916
1_factory_56.jpg,4032,3024,incomplete,1182,605,2850,2419
1_factory_1.jpg,3024,4032,incomplete,400,806,2624,3225
1_concrete_214.jpg,1920,1080,incomplete,667,216,1253,864
1_metal_260.jpg,3000,2000,incomplete,948,400,2051,1600
